,UserId,Username,Ispro,HasStats,Contacts,PhotoCount,MeanViews,GroupsCount,GroupsAvgMembers,GroupsAvgPictures
5439,24859202@N07,buddy burton photography,1,1,36,712,50.20224719101124,3,62.66666666666666,301.6666666666667
5440,80090448@N07,MarcoAviso,0,0,2,267,12.644194756554306,0,0.0,0.0
5441,85521008@N00,moonowl7397,1,1,1343,1342,816.6780923994038,57,18666.280701754386,444892.8421052632
5442,93203630@N03,Zegogo,0,0,727,690,267.704347826087,72,10995.513888888889,227326.59722222228
5443,182938886@N04,Couplemate Trailer Parts,0,0,0,612,5.586601307189542,0,0.0,0.0
5444,185632930@N02,nuengruethai08589,0,0,2,0,0.0,2,193019.5,3386572.5
5445,181655411@N02,manan63,0,0,0,273,1.5421245421245422,0,0.0,0.0
5446,151423615@N08,rensesjoers,0,0,36,711,22.786216596343174,7,60654.57142857143,1442468.2857142857
5447,93077615@N00,AlessandroDM,1,1,2752,2410,1304.5182572614108,214,12225.317757009348,443624.0420560748
5448,183990805@N02,yuski2,0,0,3,85,14.529411764705882,0,0.0,0.0
5449,10929695@N02,emmabolden,1,1,113,6676,19.108148591971236,8,5489.25,292217.75
5450,185407142@N07,quanlysuadogo.com,0,0,0,3,1.0,0,0.0,0.0
5451,142060679@N04,mariopaper,1,1,1504,722,690.4044321329641,3,520.0,24658.33333333333
5452,146200734@N07,kanonakamura,0,0,1,321,2.364485981308411,0,0.0,0.0
5453,99357189@N00,dolanh,1,1,299,61462,77.057,253,14620.075098814232,374553.2490118577
5454,144925866@N02,theblushykitten,0,0,0,8,8.0,0,0.0,0.0
5455,33925826@N02,emmett alexander,1,1,3,3827,17.6101384896786,0,0.0,0.0
5456,185663610@N06,zhandos.auganbay,0,0,0,81,0.0,0,0.0,0.0
5457,78563148@N03,word problem,1,1,241,21195,26.2581,21,15945.190476190475,443066.2380952381
5458,15084390@N00,kecogliati,1,1,8,1497,82.67134268537075,0,0.0,0.0
5459,7609909@N06,matzohball77,1,1,34,10046,36.1958,1,1675.0,64105.0
5460,11335436@N04,JayinAZ,0,1,117,328,556.6981707317074,65,10792.061538461538,373566.3692307692
5461,56213738@N03,rosecoloredquilts,1,1,107,2537,102.09814741821049,86,2008.3372093023254,23559.79069767442
5462,154396030@N07,virkranjeet426,0,0,1,133,32.203007518796994,0,0.0,0.0
5463,16866509@N03,Linda JP,0,1,88,280,1509.5607142857143,89,20666.6404494382,703894.7640449437
5464,185621525@N04,carmen darck,0,0,5,59,15.101694915254235,6,1172.5,9427.166666666666
5465,128452384@N02,hervedulongcourty,1,1,413,248,3176.5967741935488,813,12425.226322263225,429141.6297662976
5466,45069724@N03,teavee57,0,0,0,103,2.9126213592233015,0,0.0,0.0
5467,100131643@N05,Nater611,1,1,23,2489,38.64885496183206,0,0.0,0.0
5468,72624293@N05,tjrockstar7,1,1,66,2891,46.55793842960914,2,46539.0,312966.5
5469,28114809@N00,autographedcat,1,1,128,15692,70.7438,3,80.33333333333333,1017.3333333333335
5470,139513147@N04,moonravennloon1,0,0,34,384,97.79947916666669,1,148.0,1117.0
5471,15323441@N03,jcurtsmith,1,1,183,2260,202.0075221238938,77,39741.831168831166,1406484.0
5472,17855458@N00,jrzydevil74,0,0,4,60,8.733333333333333,0,0.0,0.0
5473,146672842@N03,shanghaistyle5912862,0,0,232,131,1061.8625954198474,9,41550.333333333336,987189.7777777779
5474,59716786@N05,Pixielated Pixels,1,1,548,4236,166.47993389990557,220,11204.509090909092,392803.20909090905
5475,157439055@N03,mohmmadfakhrey,0,0,1,41,1.5853658536585369,0,0.0,0.0
5476,10593961@N06,Tony Tedesco,0,0,43,299,73.79933110367892,12,2746.75,76942.91666666669
5477,166335086@N06,limadsdebest,0,0,11,90,396.1555555555556,1,302.0,17103.0
5478,182986797@N05,safetotsuk,0,0,0,34,2.8235294117647056,0,0.0,0.0
5479,78951933@N05,Vovi179,0,0,87,291,225.33676975945016,22,2043.590909090909,34708.5
5480,165177879@N03,koekyaunt27,0,0,929,12,165.5,45,13706.533333333333,371087.44444444455
5481,16391511@N00,pni,1,1,1198,8637,657.016209331944,154,12393.727272727272,281486.9545454545
5482,150300393@N04,Don t Drive Naked,0,0,1,87,16.091954022988507,0,0.0,0.0
5483,92850159@N06,Iska Poppies,0,0,871,449,616.9732739420937,18,7289.88888888889,225650.44444444447
5484,126783637@N08,sandra.perez63,1,1,190,5678,299.36791123635084,223,7011.896860986547,276509.9237668161
5485,163512575@N03,chuyensananh73,0,0,83,252,8217.972222222223,0,0.0,0.0
5486,184155602@N07,maniedringhaus100,0,0,0,32,52.46875,1,98.0,3401.0
5487,184694419@N02,Pirata Fatale,0,0,14,161,19.080745341614907,0,0.0,0.0
5488,184306461@N05,hophuc143,0,0,0,43,0.6976744186046512,0,0.0,0.0
5489,148592215@N05,monikahschuschu,0,0,35,798,46.29573934837094,0,0.0,0.0
5490,162505454@N06,s.k.c_21,0,0,9,133,51.872180451127825,0,0.0,0.0
5491,135057048@N07,Lois Ta,0,0,0,217,7.658986175115207,0,0.0,0.0
5492,184369854@N06,brian.bienus,0,0,0,9,30.33333333333333,0,0.0,0.0
5493,165628065@N05,terrygaume,0,0,4,31,2.3548387096774195,0,0.0,0.0
5494,14571235@N07,Johnny Doyle,1,1,699,3933,245.184591914569,148,5058.047297297298,182910.3175675676
5495,54415393@N00,Rhisiart Hincks,1,1,1927,5053,3256.447852760736,407,5103.574938574939,120597.45945945945
5496,159254980@N02,nguyenngoctuan703,0,0,0,160,0.9946236559139784,0,0.0,0.0
5497,144980256@N07,gabicuff1,1,1,20,8419,124.35372372015681,904,8875.157079646018,296742.26659292035
5498,185411201@N05,funnyvegangifts,0,0,13,103,31.708737864077673,0,0.0,0.0
5499,52971398@N00,SantiMB.Photos,1,1,2179,18919,264.3125,3,4097.666666666667,7808.333333333332
5500,52309254@N02,Justine Gordon,1,1,593,3375,400.4983703703704,26,10027.807692307691,335643.03846153844
5501,185705860@N08,rawko84,0,0,1,1,2.0,0,0.0,0.0
5502,151031658@N02,g.agne,0,0,15,461,14.845986984815614,0,0.0,0.0
5503,185232241@N03,hagen.rainharth,0,0,0,13,3.0769230769230766,0,0.0,0.0
5504,49269183@N03,asa82,0,0,13,304,10.638157894736842,1,2398.0,19775.0
5505,116583662@N04,May Narukami,0,0,28,11,11.363636363636365,1,7791.0,136127.0
5506,161648598@N03,Daily Scanner,0,0,0,159,21.037735849056602,0,0.0,0.0
5507,163557022@N07,minkim404,0,0,1,86,21.209302325581394,0,0.0,0.0
5508,70132000@N00,blackthorne56,1,1,924,36443,195.5944,36,5346.805555555556,89864.69444444444
5509,154012590@N04,jp_cleaning,0,0,0,133,6.7819548872180455,0,0.0,0.0
5510,168916197@N08,FBPIntl,0,0,0,527,23.411764705882355,0,0.0,0.0
5511,8760481@N04,abby.t,1,1,38,9776,128.65180032733224,36,6364.694444444444,110055.30555555556
5512,54894386@N07,NGfan,1,1,96,21258,27.7256,9,224.0,7420.11111111111
5513,142195142@N07,alisonrobinson,0,0,66,117,492.4871794871795,89,24371.696629213482,888604.8314606742
5514,183082619@N02,sargam9,0,0,0,790,11.05367231638418,0,0.0,0.0
5515,89119745@N00,russteaches,1,1,674,2537,883.3484430429643,154,4035.707792207792,115366.62987012988
5516,136683303@N08,Corrado Ceccaroni,0,0,27,339,49.56637168141593,6,43218.0,2036816.833333333
5517,76417968@N05,PathToPhoto,1,1,266,6757,272.9869764688471,130,33901.507692307685,1152992.9846153846
5518,142618645@N07,kamsingyang,1,1,176,3735,156.31539491298528,90,6298.722222222223,259551.95555555559
5519,185234501@N05,seas1963,0,0,0,33,0.6060606060606061,0,0.0,0.0
5520,163668054@N06,Light-Bringer,0,0,2,20,13.1,0,0.0,0.0
5521,126400905@N08,indiana4h,1,1,0,6226,157.04465146161257,0,0.0,0.0
5522,138457216@N04,nataliesatia,0,0,2,30,335.06666666666666,30,13731.266666666665,250991.5666666667
5523,185417042@N05,gn0017815,0,0,153,81,29.987654320987648,4,2832.5,1191.75
5524,144903134@N05,seoeduardo74,0,0,1,871,15.518943742824339,0,0.0,0.0
5525,31413472@N07,entireleaves,1,1,83,3913,240.4973166368515,13,1692.9230769230771,9944.692307692309
5526,68681711@N06,urpourpo,1,1,2,1214,7.792592592592592,0,0.0,0.0
5527,170629617@N06,fionarosegunn,0,0,47,253,465.66798418972326,71,13861.098591549297,406184.1408450704
5528,185550247@N05,pokerfunny001,0,0,0,15,0.4666666666666667,0,0.0,0.0
5529,185633369@N02,mjhardinger,0,0,0,1,1.0,0,0.0,0.0
5530,24825749@N05,wpgreer,0,1,22,892,50.22309417040358,41,25846.780487804877,673260.0487804879
5531,67314508@N05,Doris Burfind,1,1,197,2325,1081.7109677419355,9,23331.66666666667,367625.0
5532,40714885@N07,fbtb,1,1,8,10309,2735.9342,14,3340.5714285714284,77265.0
5533,45685942@N03,panphy,0,0,29,11,54.81818181818182,0,0.0,0.0
5534,49580157@N07,Gran s Photo Blog (60 Albums),1,1,3,2420,87.53552139592855,2,716.0,47874.0
5535,144782841@N03,Bensmith007,0,0,6,223,14.304932735426009,0,0.0,0.0
5536,42992906@N06,WillyD974,1,1,7,650,29.02769230769231,0,0.0,0.0
5537,25926635@N05,eatbig,1,1,1,11229,17.8993,1,2162.0,74892.0
5538,156872334@N03,GO2 Online Shopping Store,0,0,0,176,18.414772727272727,0,0.0,0.0
5539,36082456@N03,TripleUinfinity,0,0,0,991,17.490413723511605,0,0.0,0.0
5540,150201371@N04,shareniojeda,1,1,2,14382,13.6463,0,0.0,0.0
5541,16626784@N06,Peterfotography,0,1,22,482,288.81120331950206,60,6926.4333333333325,186623.45
5542,185504660@N02,Sahriina Black,0,0,1,24,31.875,0,0.0,0.0
5543,49000081@N03,francky25,1,1,336,6196,1022.3875080697225,36,5960.444444444444,218736.19444444447
5544,23334047@N07,Anson Chappell,1,1,174,12301,65.8778,80,8230.3375,104409.7375
5545,12746769@N05,Tom Levold (www.levold.de/photosphere),1,1,990,10303,1653.2454,1712,7028.852803738318,218009.73072429906
5546,161073142@N05,hagodeporte.es,0,0,0,995,11.852261306532665,0,0.0,0.0
5547,44915268@N07,tvdoc74,1,1,6,6026,38.851974775970795,0,0.0,0.0
5548,168888684@N07,stewardsonjp1,1,1,51,312,130.76375404530745,15,36652.066666666666,715626.4
5549,68697730@N05,Liveit_or_Livewithit,0,1,18,693,80.02597402597402,6,23253.33333333333,625604.3333333335
5550,61457827@N05,ClineCOM,0,0,154,320,146.90625,22,95.3181818181818,908.1363636363636
5551,35929081@N05,Jutta Vollmer,1,1,111,1449,623.1145617667357,73,3442.72602739726,65375.68493150685
5552,185635766@N03,richardsveloz.christian,0,0,0,0,0.0,0,0.0,0.0
5553,182175705@N02,iam_thecameraeye,0,0,6,76,75.55263157894737,0,0.0,0.0
5554,143855391@N05,tonyrogers5,0,0,2609,117,1269.0,1,95.0,231.0
5555,168933927@N06,Andi Fritzsch,0,0,943,315,3822.0,164,13572.451219512195,388830.00609756104
5556,48795888@N08,avangerpen,1,1,173,94766,52.3941,25,4634.68,38501.32
5557,185641007@N03,nadiaelisemasiero,0,0,1,3,2.333333333333333,0,0.0,0.0
5558,135512220@N03,J. Ward,1,1,1280,107,4707.467289719626,68,6009.75,48685.882352941175
5559,99123455@N02,=Heo Ngốc=,0,0,588,411,6234.228710462287,162,21025.061728395063,656797.561728395
5560,130169989@N05,perdicionmental,0,0,24,756,67.88492063492063,38,48911.368421052626,1550679.2105263157
5561,183873054@N08,Claireandthe66,0,0,0,45,28.53333333333333,0,0.0,0.0
5562,76229929@N05,Victor.aguilar,0,0,0,239,4.824267782426778,0,0.0,0.0
5563,60703385@N07,JBlair429,1,1,8,3725,66.31463087248322,1,94.0,507.0
5564,157714011@N04,letranhoangvu16101995,0,0,4,413,18.329297820823246,0,0.0,0.0
5565,182260831@N02,samirbanbouk52,0,0,8,154,8.0,5,29482.6,1381569.4
5566,128412996@N04,cynthia.collins21,1,1,126,421,331.62707838479815,7,70548.57142857142,1916601.8571428568
5567,52471825@N04,asalin0909,1,1,6,20762,3.2859,0,0.0,0.0
5568,49502985388@N01,Árni Svanur Daníelsson,1,1,161,9924,64.8460298266828,38,8399.578947368422,437907.7105263158
5569,183115111@N05,foreroc.98.02,0,0,1,85,3.494117647058824,0,0.0,0.0
5570,185267175@N08,naperupriya,0,0,0,340,6.464705882352941,0,0.0,0.0
5571,182882824@N02,nethxkyrayvine,0,0,11,91,1226.6703296703295,7,1360.0,5163.571428571428
5572,183439795@N03,dmistry884,0,0,2,100,39.68,0,0.0,0.0
5573,164381552@N02,nbeats1222,0,0,146,3,4.666666666666667,45,1797.7777777777776,18129.666666666668
5574,155881098@N06,davidaucella,0,0,1,190,202.10526315789474,0,0.0,0.0
5575,158735912@N05,christian.frescas.2022,0,0,0,707,9.495049504950495,0,0.0,0.0
5576,159566776@N07,IanSync,0,0,1,139,6.302158273381295,0,0.0,0.0
5577,61852950@N07,goldenarrow3,0,0,2,208,25.110576923076927,0,0.0,0.0
5578,156892495@N08,SIGNSTECLED,0,0,5,237,3.625,3,101430.33333333331,3369891.333333333
5579,139002240@N03,brandyelf,0,0,4,906,103.52759381898454,0,0.0,0.0
5580,185642821@N04,drfcsingapore,0,0,0,0,0.0,0,0.0,0.0
5581,10961357@N05,Eras Photography,1,1,96,4632,2890.9337219343697,57,1431.578947368421,67434.49122807018
5582,45114065@N00,satetsu,1,1,24,5041,54.42273358460623,3,3736.0,4557.333333333333
5583,14078006@N02,勇 YoungAdventure,0,1,156,981,1496.2242609582058,77,18767.623376623378,560244.6233766235
5584,104409684@N04,jvk_27,0,0,14,194,135.85051546391753,58,12075.0,276800.4655172414
5585,27943877@N00,New Wave Swim Buoy,1,1,33,9514,252.5269077149464,6,735.8333333333335,7089.166666666668
5586,25018109@N02,tamas.nagy8313,1,1,24,46986,10.2693,22,7946.909090909091,130568.13636363635
5587,184742745@N04,kdgiaitri,0,0,0,78,27.23076923076923,0,0.0,0.0
5588,51854712@N03,John Beeching,0,0,663,654,1865.440366972477,437,12896.695652173914,363832.3363844394
5589,182279701@N07,rheaschoenherr,0,0,0,32,8.96875,0,0.0,0.0
5590,183902764@N06,lillianbeatrice,0,0,0,56,61.14285714285714,1,98.0,3401.0
5591,7716295@N08,Sam_Mason Photography,1,1,0,10780,177.5798,545,2443.7908256880733,35383.845871559635
5592,132614944@N02,Dub ramp,1,1,931,14529,276.9719,245,7021.351020408163,423389.7510204082
5593,56118673@N08,"Henry, cueilleur-chasseur d images",0,0,3890,801,888.8789013732834,256,17220.58203125,590590.63671875
5594,125328602@N04,housecleaning982,0,0,0,958,6.0688935281837155,0,0.0,0.0
5595,58797275@N04,Anne-Sophie Landou,1,1,1603,432,14136.094907407407,64,1943.78125,53992.1875
5596,41841395@N00,Kalutty,0,0,52,699,25.52646638054364,9,7606.222222222223,72495.0
5597,144572639@N02,ac68images,1,1,168,1046,3455.853728489484,33,26497.39393939394,1525749.2424242424
5598,165430639@N02,leilaniluciano18,0,0,17,90,33.41111111111111,2,883.0,11387.5
5599,141623945@N05,Dirty_CoCoNuts,1,1,1,132,10.477272727272727,0,0.0,0.0
5600,84346589@N00,drburtoni,1,1,871,41120,128.9528,246,5407.79674796748,86583.42276422764
5601,162058421@N05,fran6al,0,0,80,410,30.67317073170732,0,0.0,0.0
5602,155296507@N06,Shoe-queen,0,0,485,407,2124.6486486486488,24,649.4583333333334,4784.708333333333
5603,137594873@N05,SofiaScarpeccio,0,0,66,69,74.52173913043478,3,32746.66666666667,1087003.0
5604,130048903@N08,jeff.bondono,0,0,44,918,69.9673202614379,19,1250.3684210526314,20825.368421052633
5605,185622933@N05,hmurray86,0,0,1,343,2.002915451895044,0,0.0,0.0
5606,57878859@N05,Come Find Your Treasure,1,1,7,52082,61.6228,1,713.0,882689.0
5607,142521300@N03,navarra01,0,0,52,462,23.619047619047624,30,38176.73333333333,1071023.666666667
5608,182474706@N07,janfloresacosta,0,0,1,1,2.0,0,0.0,0.0
5609,185234101@N02,jrtvtclv46,0,0,0,169,7.556213017751478,11,3010.2727272727275,48862.545454545456
5610,170808247@N06,quangthieucb6,0,0,0,249,5.570281124497992,0,0.0,0.0
5611,9971795@N02,bfisk99,1,1,14,14860,59.6746,0,0.0,0.0
5612,144857789@N03,NOWALLY5,0,0,3,504,5.5,0,0.0,0.0
5613,185618223@N07,jihgfegk55,0,0,0,19,2.5789473684210527,0,0.0,0.0
5614,10773784@N05,custombase,1,1,282,7746,336.6046991995869,143,909.3216783216783,51034.83916083916
5615,150587304@N02,Endelose,0,0,2,776,53.637886597938135,0,0.0,0.0
5616,69730369@N06,elnina999,1,1,188,9522,597.2721067002732,182,22092.07692307692,795444.434065934
5617,152299482@N06,gomsusangtaovietnam,0,0,0,505,128.2118811881188,0,0.0,0.0
5618,142840459@N06,HMBSoFL Photography,0,0,36,524,149.12404580152668,71,15553.676056338027,774599.2253521127
5619,129367573@N07,Devin JD,0,0,2389,643,2438.8818040435463,8,2527.875,2575.625
5620,184282023@N05,eproughan,0,0,17,168,14.023809523809526,1,17.0,0.0
5621,184445217@N03,alberone250,0,0,6,184,26.85326086956522,0,0.0,0.0
5622,183050090@N02,pthao.stepup,0,0,0,67,313.7910447761194,0,0.0,0.0
5623,99321283@N00,Bits of Magic Images,1,1,262,8663,242.42825810920002,78,14858.846153846154,342593.7948717949
5624,159701781@N04,Heaven Heights Senior Care,0,0,1,50,12.88,0,0.0,0.0
5625,185418417@N05,sm.mujtaba72,0,0,0,3,6.333333333333332,0,0.0,0.0
5626,157325404@N07,rustandoldcars69,1,1,288,13870,217.4058,256,856.48828125,22952.15234375
5627,135018779@N03,joef4ber,0,0,1,387,16.974160206718345,0,0.0,0.0
5628,100366089@N04,o_the_eyes_o,0,0,49,210,134.6904761904762,9,20236.0,474306.44444444455
5629,147856261@N02,frostkretsch,0,0,1,115,5.860869565217391,0,0.0,0.0
5630,137645150@N06,堃祥王,0,0,48,452,11.858407079646016,0,0.0,0.0
5631,65882876@N00,Tripp124,1,1,85,17928,49.2204,20,3171.1,46084.05
5632,127289103@N06,chrisdunlap53,1,1,6,4733,22.39119390347164,0,0.0,0.0
5633,93002434@N00,veer66,1,1,259,1311,404.2458015267176,21,3097.142857142857,54145.66666666666
5634,182315251@N07,ursulaballing,0,0,116,66,21235.21212121212,27,4497.333333333333,31367.14814814815
5635,149673472@N07,laurent573901,0,0,0,1,1.0,0,0.0,0.0
5636,130895250@N06,rkravets,1,1,170,1330,13.812781954887214,34,15011.970588235294,572496.9705882353
5637,152937354@N06,elke111,1,1,11,2011,7.817006464445549,0,0.0,0.0
5638,185085117@N03,technoa5bar,0,0,0,19,15.157894736842106,0,0.0,0.0
5639,130059276@N03,grexsys,1,1,349,898,520.9276169265033,46,32714.869565217392,1000733.5652173914
5640,184940046@N08,marijeruizendaal,1,1,0,726,16.269972451790633,0,0.0,0.0
5641,139434299@N06,stuntchisulo,0,0,214,333,100.7897897897898,15,5041.266666666666,259523.2
5642,166949314@N07,ingenieroyesidalarcon,0,0,1,6,0.5,0,0.0,0.0
5643,100679367@N03,honey pot creations,0,0,12,929,19.27664155005382,16,908.0,27258.0
5644,53769815@N00,TenguTech,1,1,17,3238,138.74490426189004,305,7540.967213114754,177275.95737704914
5645,98732074@N00,daver6sf@yahoo.com,1,1,277,9915,605.0006051437216,128,3848.5390625,84210.3671875
5646,150593315@N08,Canton Bandag Tire Co,0,0,1,77,2.6753246753246747,0,0.0,0.0
5647,185545666@N05,dozer450c,0,0,1,38,8.263157894736842,0,0.0,0.0
5648,27963382@N00,jshunter91,0,0,31,59,650.0338983050848,32,31814.65625,1020807.15625
5649,183026002@N05,IRENE BECKER 1964,0,0,10,581,6511.793103448276,48,1020.4791666666665,4405.041666666667
5650,183680460@N03,dahlia 1,0,0,0,360,2.063888888888889,0,0.0,0.0
5651,166590197@N06,tamilchristianmemes,0,0,1,240,6.225,0,0.0,0.0
5652,8859626@N02,Mirela Momanu,0,0,5626,272,7609.459558823531,29,7247.103448275861,184620.96551724142
5653,184414020@N03,elaldiolyb,0,0,0,80,50.175,0,0.0,0.0
5654,88031973@N06,John Mabbitt,0,0,680,436,473.63073394495416,128,10407.0,196498.078125
5655,147006943@N02,hamdanvv.ali,0,0,3,12,0.6666666666666666,0,0.0,0.0
5656,123909406@N05,R.Smrekar,1,1,1104,3395,962.9425625920472,560,6262.125,207266.3553571429
5657,128019242@N07,Carlos Jesús Merino Campos,1,1,102,1113,62.16981132075472,1,35381.0,2036962.0
5658,154628333@N05,TutoringClubCypress,0,0,0,45,7.0,0,0.0,0.0
5659,162097912@N02,micalahatkins,0,0,1,531,5.5894538606403,0,0.0,0.0
5660,87074214@N00,Pork-Chop,1,1,20,29722,18.4473,0,0.0,0.0
5661,157661555@N06,bravespider321,0,0,2,263,10.098859315589351,0,0.0,0.0
5662,182361761@N05,gharaiarajit,0,0,19,47,178.0212765957447,197,7892.756345177665,415110.2538071066
5663,183274851@N04,toshinobu.k.shintani000,0,0,7,32,16.09375,0,0.0,0.0
5664,157495451@N04,jamyoworld,0,0,4,26,11.038461538461537,0,0.0,0.0
5665,24647084@N00,addadada,1,1,644,51159,8230.516,265,4156.992452830189,100181.64528301886
5666,134817243@N08,abby.riesen,1,1,0,8755,32.322558537978296,0,0.0,0.0
5667,184508333@N06,jadynraza,0,0,0,29,78.58620689655173,1,98.0,3401.0
5668,184600424@N08,tech-buzz.net,0,0,0,10,2.1,0,0.0,0.0
5669,185664540@N06,jinjoo7991,0,0,0,1,0.0,0,0.0,0.0
5670,121131043@N04,ioriblue,0,0,0,389,9.23650385604113,0,0.0,0.0
5671,23886072@N06,davin73,0,1,60,840,676.2357142857143,32,7160.96875,180585.34375
5672,25600678@N08,Koknor,1,1,839,32862,162.3769,78,6049.179487179487,127260.46153846152
5673,67717458@N02,kailas bhopi,0,0,482,988,1422.4939271255064,59,34049.47457627119,773764.3898305084
5674,148717313@N07,Ryanito403,1,1,35,791,26.49431099873577,12,2872.833333333333,29446.41666666667
5675,65002798@N00,jesslhobbs,1,1,171,4246,105.30979284369114,67,24154.731343283584,622844.4029850747
5676,80437123@N00,Laramie_Coyote,1,1,143,3865,200.68460543337642,76,6513.394736842104,124445.86842105266
5677,47481028@N05,tooram butterfly,1,1,1974,5461,587.18128547885,257,14494.653696498057,457289.33852140076
5678,158562249@N08,kellindrheyramos,0,0,1,4,2.0,0,0.0,0.0
5679,43296902@N00,Dennis S. Hurd,1,1,1003,28852,184.0546,39,15114.46153846154,472971.9743589744
5680,148714191@N05,photerlootestuser,0,0,1,76,89.02631578947368,0,0.0,0.0
5681,73907478@N00,LolaGeek,1,1,44,9436,92.05411714770798,27,1729.1851851851852,21606.962962962964
5682,92829978@N04,Brocki-Buchsi,0,0,0,71,9.126760563380284,0,0.0,0.0
5683,29020867@N04,ixchelbunny,1,1,100,13110,51.056000000000004,44,4047.0227272727284,83737.65909090909
5684,184245331@N03,zdfields100,0,0,0,58,15.379310344827585,0,0.0,0.0
5685,71131686@N00,jon2911,0,0,2,53,28.37735849056604,0,0.0,0.0
5686,165002952@N02,nandkishorjha49,0,0,1,118,5.466101694915254,0,0.0,0.0
5687,183233810@N03,nayeaflores,0,0,4,67,13.388059701492535,0,0.0,0.0
5688,16975443@N00,Lec,1,1,88,14207,49.9735,93,5129.236559139785,132049.61290322582
5689,19922315@N00,awadallah,0,1,94,928,254.06034482758625,30,14089.4,421242.2333333333
5690,185213721@N05,andrewhillkey,0,0,0,81,13.901234567901234,0,0.0,0.0
5691,77784815@N06,salsainlongbeach,0,0,0,737,3.6797829036635017,0,0.0,0.0
5692,8868875@N03,gato-gato-gato,1,1,1941,5181,5061.689635205559,171,9974.964912280702,324875.2456140351
5693,75992994@N05,Steve Barowik,1,1,1,10012,1424.3903,464,14825.743534482759,706619.4137931034
5694,122511244@N05,Squire Chad,0,0,19,63,14.539682539682538,0,0.0,0.0
5695,91445779@N06,kaillasse,0,0,70,59,697.5423728813561,50,15032.8,369281.22
5696,130788318@N04,mikleyu,0,0,48,766,3052.0208877284595,1,91256.0,1184051.0
5697,150760522@N02,marcelasikorovÁ,0,0,2915,456,2703.5438596491226,48,16433.5,662242.1666666665
5698,44528003@N05,taipeimonochrome,1,1,1553,7201,457.05971392862097,0,0.0,0.0
5699,185637025@N03,dipjyotideka880,0,0,0,2,1.5,0,0.0,0.0
5700,157642747@N03,Matty Ice1997,0,0,158,79,338.75949367088606,0,0.0,0.0
5701,185633279@N02,drawthisl8r,0,0,5,1,4.0,0,0.0,0.0
5702,22513491@N06,alliance1,1,1,4142,4433,1384.4933453643134,153,11811.620915032681,352862.01960784313
5703,54515111@N00,BeerAndLoathing,1,1,487,8857,98.55244439426443,206,14207.946601941749,399392.3106796116
5704,183788141@N04,drq9q7,0,0,6,424,10.360849056603774,0,0.0,0.0
5705,137924053@N08,fixyourlaptopyourself,0,0,0,530,8.977358490566036,0,0.0,0.0
5706,18217108@N00,andrewcaswell,1,1,2798,1235,259.25101214574903,108,19652.73148148148,367804.52777777775
5707,183211656@N07,meghan250,0,0,1,60,5.8,0,0.0,0.0
5708,162833178@N03,balzereit,0,0,12,15,64.66666666666667,6,43889.16666666666,875170.3333333335
5709,183397015@N03,ivbgbc,0,0,19,475,26.0,0,0.0,0.0
5710,170897928@N08,g0l86day,0,0,61,160,42.4,11,828.9090909090909,18635.0
5711,157047446@N08,cj.balmaceda25,0,0,1,449,2.9688195991091315,0,0.0,0.0
5712,112127089@N03,dailyrectangle,1,1,0,2171,40.307231690465215,0,0.0,0.0
5713,127888408@N08,janeannfag,1,1,364,2723,422.56518545721633,1,342.0,10130.0
5714,184092743@N06,danielferrel02,0,0,0,24,68.375,1,98.0,3401.0
5715,184317594@N06,brianna.paige,0,0,18,45,16.2,1,17.0,0.0
5716,138798666@N02,South Denver Towing Company,0,0,1,577,26.155979202772965,0,0.0,0.0
5717,148061187@N04,shey_mendizabal,0,0,35,90,80.71111111111111,1,35382.0,2036976.0
5718,169316205@N07,"Your Neighborhood Realty, Inc.",0,0,0,80,6.4,0,0.0,0.0
5719,70099529@N03,onederful100,0,0,0,428,13.376168224299064,0,0.0,0.0
5720,21161327@N04,lillypotpie,1,1,1391,12656,131.7517,373,10250.804289544236,328567.0750670241
5721,43855471@N06,azguy602,1,1,9,2619,30.01450935471554,0,0.0,0.0
5722,150049954@N03,蒼白的路易斯,0,0,4,176,293.4431818181818,24,985.0833333333335,9437.333333333334
5723,22766343@N04,Christiane Stolhofer,0,0,2,70,55.0,0,0.0,0.0
5724,61857295@N04,adam1654,0,0,113,754,1069.7068965517242,160,11255.20625,324889.2875
5725,126497846@N03,hillels,1,1,4,23899,22.76,6,1323.3333333333333,36193.16666666666
5726,56377701@N07,Ronald Douglas Frazier,1,1,2905,2670,3465.063789868668,124,10309.629032258064,213838.70967741933
5727,52745320@N07,The Wright Photography of Things,1,1,274,1749,1037.626643796455,214,5749.892523364486,180125.02336448594
5728,142581618@N05,pyzvlvba11,0,0,0,640,43.8671875,0,0.0,0.0
5729,26818421@N06,poppetk,1,1,5,16023,13.8846,4,15729.0,63518.0
5730,93677092@N04,Emi Yeh,1,1,554,421,1289.0855106888362,164,14747.664634146342,422121.0487804878
5731,68671949@N05,Bradley J. Boland,1,1,10284,10831,600.1749,108,18141.06481481481,458774.8425925926
5732,142450119@N06,shelleycweaver,0,0,1,26,15.846153846153848,5,81834.2,1636322.6
5733,77331773@N07,lombrum64,1,1,170,6627,265.08389920024143,9,3990.666666666666,54449.555555555555
5734,151696903@N07,EnfieldOsteopathicClinic,0,0,1,175,3.3028571428571434,0,0.0,0.0
5735,185287971@N05,mcagrant,0,0,3,8,2.125,15,5446.933333333333,130929.6
